double,gene_a,gene_b,n_ab,n_a,n_b,n_eff,excess_raw,null_mu,null_q95,lam,excess_ratio,excess_z,sig_expr,n_sig_genes,n_sig_de20,rel_resid,rel_resid_de20,pearson_add_all,pearson_add_de20,norm_delta,norm_resid,u_ab,u_a,u_b,rho_mass,mass_se_poisson,z_mass_poisson,q_mass,sig_mass
IRF1+SET,IRF1,SET,362,326,777,137.8,2.0156371512316995,1.0836405713116923,1.115867605749246,1.3184714519269571,1.860060618431693,54.59729351797382,True,198,9,0.4392568087268182,0.2146701241233225,0.9238393374957742,0.9730411093407147,9.733093332708531,4.275327516365821,0.378215465660789,-0.21945577823502482,0.6490871907659148,-0.05141594687010098,0.0845721255562494,-0.6079538208591427,0.5565759242067951,False
JUN+CEBPA,JUN,CEBPA,49,231,387,36.4,1.9539020452051163,1.5569437983909264,1.6026904329027511,1.5821691747096651,1.2549599074959796,12.253371726701983,True,99,0,0.4464641572179154,0.14662643877731324,0.9115413382452268,0.9893892265771815,16.35452277726617,7.301708228453341,-1.621608448054356,-0.5639354490799393,-0.0479284665719506,-1.009744532402466,0.1657031491537965,-6.093695488341487,1.6418668153004227e-09,True
JUN+CEBPB,JUN,CEBPB,46,231,402,34.9,1.864561661947296,1.5883283133282668,1.6355851162005408,1.593406810117107,1.1739145152176977,8.171749872217786,True,55,0,0.5410100233504381,0.29405875305306495,0.8471788267821324,0.9839632096401456,12.4013912728913,6.709276982124841,-1.6847873496758874,-0.5639354490799393,-0.009901070982711424,-1.1109508296132367,0.16940556815919552,-6.5579357377984335,8.63254883731369e-11,True
KIF18B+KIF2C,KIF18B,KIF2C,79,207,510,51.1,1.393921064536219,1.315885734193965,1.3500330732472414,1.4958551869715213,1.059302512607642,3.6153832823167384,True,7,1,1.0463704105378395,1.036362326970371,0.4491261497330288,0.3272959053956778,4.230520893827367,4.42669188446305,-1.143980893697961,-0.6736343663363638,0.22805756611663863,-0.6984040934782358,0.13981067115112528,-4.995356132174713,8.156568172232243e-07,True
KLF1+BAK1,KLF1,BAK1,319,1629,1154,210.4,1.1410306813659266,1.0415003318794303,1.07166836638801,1.246983547686146,1.0955643953630718,5.949208540314067,True,0,0,0.45839758899239297,0.1087828850810899,0.9057061952480105,0.9953663987663683,4.510403168258448,2.0675579377133233,0.2517623566198619,1.3893684490003126,1.0446362874663127,-2.1822423798467634,0.06810477232784475,-32.042429704365226,3.49843201454013e-223,True
KLF1+CEBPA,KLF1,CEBPA,267,1629,387,141.2,2.0335243691877603,1.0713778622070187,1.0996903368813686,1.3073167354392514,1.8980459097770952,61.98364759575725,True,211,6,0.4729721330831282,0.28321316370359106,0.9382323482510525,0.9833535359171756,11.273378507648184,5.331993879815854,0.07381991223526718,1.3893684490003126,-0.0479284665719506,-1.2676200701930949,0.08353341498500805,-15.17500595923916,3.4061210667684153e-51,True
KLF1+CLDN6,KLF1,CLDN6,208,1629,529,134.2,1.6102971484190325,1.09032448078311,1.12316243608071,1.3244934543667228,1.4768971776754563,29.736118237648594,True,50,5,0.50782494931021,0.32542796564726334,0.8776940139583853,0.9685775149003298,7.893624595483963,4.008579510075471,-0.17589066646366458,1.3893684490003126,0.2646352722565668,-1.829894387720544,0.08572296091282831,-21.346607352741394,7.487413088963596e-100,True
KLF1+COL2A1,KLF1,COL2A1,247,1629,468,144.2,1.9055602158056832,1.066867503675278,1.0938427671613453,1.3031322815100093,1.7861264020519627,55.63742127920988,True,167,8,0.5883136097370272,0.3129330722721852,0.8442161916230898,0.9356480278053811,6.866731614726442,4.0397916633550786,-0.004040409537005019,1.3893684490003126,0.14211513631591455,-1.5355239948532322,0.08266287082397683,-18.575739985162055,6.313009939144144e-76,True
KLF1+FOXA1,KLF1,FOXA1,319,1629,750,191.6,1.6392270160297742,1.0373922136223392,1.0688049391741594,1.2532305249393136,1.580142008494515,35.81865662644347,True,89,8,0.5992313288616968,0.291118393411247,0.8139749026598233,0.9448405388235455,5.562237943395149,3.3330672342656267,0.2517623566198619,1.3893684490003126,0.6137200469286235,-1.7513261393090742,0.07146588269768642,-24.50576517353742,4.0070091674937784e-131,True
KLF1+MAP2K6,KLF1,MAP2K6,217,1629,730,148.6,1.3252712437992418,1.067656545128572,1.0951650927889929,1.303626163830426,1.2412898603451605,16.614300678312347,True,3,2,0.5817066066704712,0.16809675836252155,0.8882066418428781,0.9882883371401505,4.72779752037504,2.7501910526024327,-0.13353139262452274,1.3893684490003126,0.5866913745407043,-2.1095912161655397,0.08139372702861955,-25.918351366607997,1.7236265006336806e-146,True
KLF1+TGFBR2,KLF1,TGFBR2,258,1629,530,153.5,1.2275939702698213,1.0685030753206501,1.096583761685144,1.3041560299025075,1.1488913776887626,9.962875416516967,True,2,0,0.5297349355446266,0.1318220169885677,0.8700265916529395,0.9941623893354651,4.91817078463534,2.605326883596267,0.03953083875663488,1.3893684490003126,0.2665238469444349,-1.6163614571881126,0.0800529015359427,-20.191166418401306,1.625941757524622e-89,True
LYL1+CEBPB,LYL1,CEBPB,156,353,402,84.3,1.7681158045930658,1.1705889748834204,1.208876823653584,1.3823187305983244,1.510449733023629,28.795952041483233,True,58,1,0.8068551272782157,0.266355700560616,0.8413764506897551,0.9596700574662765,6.230287880641506,5.026939720914927,-0.46357273891544537,-0.139885102668436,-0.009901070982711424,-0.31378656526429793,0.10857826278810172,-2.889957503526051,0.004768488960621424,True
LYL1+IER5L,LYL1,IER5L,521,353,322,125.1,1.5581090598350549,1.098376236186538,1.1257877910175076,1.3308455009873457,1.418556782732907,28.79925736386349,True,37,3,0.48871021484775773,0.23366369138871493,0.8810004393419023,0.9741178529413311,7.330985753021098,3.582727622404792,0.7423212955883844,-0.139885102668436,-0.23180161405732402,1.1140080123141445,0.08886542208323915,12.53589963563856,1.799019035287819e-35,True
MAP2K3+IKZF3,MAP2K3,IKZF3,217,450,556,114.1,1.4714104461209552,1.1554181700209851,1.1883747174621384,1.3766893359826444,1.2734873695938422,17.638830531074756,True,15,2,0.4619241734179162,0.17452390572971394,0.9074174300186654,0.9810456614198865,7.8217534517478855,3.6130569978773748,-0.13353139262452274,0.10289442316263298,0.31441513464884974,-0.5508409504360054,0.09312440346891133,-5.915108499136838,4.8773071098880284e-09,True
MAP2K3+MAP2K6,MAP2K3,MAP2K6,453,450,730,168.4,1.7324707738454383,1.0592519220616015,1.088785260957635,1.2884164489242405,1.6355606610310076,40.66656001903521,True,80,8,0.9104101689489398,0.5784768451174179,0.909600529227128,0.987038879072311,3.635181850237491,3.3095065224348335,0.6024633793180518,0.10289442316263298,0.5866913745407043,-0.08712241838528545,0.07634488991767675,-1.1411689568120431,0.27586915213740903,False
MAP2K3+SLC38A2,MAP2K3,SLC38A2,296,450,278,107.1,1.282121508920523,1.2100681193916545,1.2463785165657753,1.4178139793770528,1.059544903608478,3.604989054356909,True,2,0,0.6904230424723821,0.1943451081827389,0.8368397799572774,0.9922178872181262,4.0298994033681,2.782335406931041,0.17693070815907763,0.10289442316263298,-0.37873204591109566,0.4527683309075403,0.09614383903571444,4.709280755258285,3.377614855097373e-06,True
MAP2K6+IKZF3,MAP2K6,IKZF3,248,730,556,136.3,1.3840054140666376,1.0894480546709504,1.1235289813022744,1.3237542022414783,1.2703730188261737,16.54500695811109,True,5,0,0.40925639811284614,0.10881167176832524,0.9284355498798662,0.9955460422046362,7.865672663057292,3.2190768628175057,0.0,0.5866913745407043,0.31441513464884974,-0.901106509189554,0.08506837201214257,-10.592732502991018,8.215590113639082e-26,True
MAP2K6+SPI1,MAP2K6,SPI1,239,730,488,129.2,2.5216608822894515,1.0904813531686675,1.1190186277376408,1.324470479807411,2.312429162554804,87.88996643478971,True,389,7,1.2008794296936942,0.5247767823283698,0.8090816213816766,0.9775914637066837,4.540509193197293,5.452604090445741,-0.03696519423347144,0.5866913745407043,0.183962246251415,-0.8076188150255907,0.08741337728766348,-9.239075758025526,5.012813496744526e-20,True
MAPK1+IKZF3,MAPK1,IKZF3,254,648,556,134.8,2.39352570755505,1.0903062383968538,1.1236443115369734,1.3244961260337822,2.195278375252078,73.93706330846246,True,331,9,0.6589746039399633,0.2843138100604035,0.9164996213676683,0.9665721871762456,8.071955067456418,5.3192133935982735,0.02390552085355413,0.4675375367505419,0.31441513464884974,-0.7580471505458375,0.08552844232445138,-8.8631001564391,1.5199142751657087e-18,True
MAPK1+PRTG,MAPK1,PRTG,376,648,579,164.8,2.479958141460767,1.0629361761375111,1.0921527615889124,1.2943467148386423,2.3331204611667453,85.81321894986198,True,326,8,0.9755247081040733,0.44529282931078545,0.8089476310446073,0.897495201209858,4.849346842057901,4.730657662593944,0.41616039722491216,0.4675375367505419,0.35494931797126306,-0.4063264574968928,0.07719781101274252,-5.263445325280315,2.0082466720375275e-07,True
MAPK1+TGFBR2,MAPK1,TGFBR2,383,648,530,161.9,1.2348521000972974,1.0660144928883903,1.0949664203074139,1.299301649141582,1.1583820936162301,10.246252195803715,True,4,1,0.492365291361635,0.167670404796076,0.8874965805264533,0.9833569438618859,5.010829778196456,2.4671586637052547,0.4346062430156632,0.4675375367505419,0.2665238469444349,-0.29945514067931356,0.07791742296720292,-3.843237228281543,0.00015647164433187416,True
PLK4+STIL,PLK4,STIL,60,95,260,32.1,1.6444751448599697,1.6475656467494588,1.6976728472419822,1.6146175108982244,0.998124201062588,-0.08476352822583515,False,81,0,0.8923068361718789,0.5005953243367686,0.604587968748334,0.9290644875608672,6.534246868293633,5.8305531498131,-1.419084183942882,-1.4524762680011918,-0.44567152858620496,0.4790636126445147,0.17661846778087406,2.712420839472328,0.008185506476575293,True
POU3F2+CBFA2T3,POU3F2,CBFA2T3,192,310,526,95.5,1.444801696568916,1.185927558924908,1.2196096502178435,1.3926640787464266,1.2182883226684504,13.595554371532646,True,23,1,0.523415761212888,0.28295659003359286,0.8515037128057286,0.9682176035816644,7.368257194231024,3.85666194813077,-0.25593337413720096,-0.2697808621225404,0.2589480531359776,-0.24510056515063816,0.1019160145405268,-2.4049269023679702,0.01907511904421212,True
POU3F2+FOXL2,POU3F2,FOXL2,270,310,531,111.7,1.5056855643245115,1.1768620143763142,1.211682759044219,1.3933984094816958,1.2794070553143475,17.383853225476525,True,21,0,0.4339869222264469,0.2033807043447909,0.8991235914859185,0.9839583662322315,8.966310649467944,3.8912615624888076,0.08499321283339256,-0.2697808621225404,0.2684088616402063,0.08636521331572666,0.09411026738185788,0.9177023476651575,0.3768641998519538,False
PRDM1+CBFA2T3,PRDM1,CBFA2T3,93,261,526,60.2,1.6714818024927613,1.2682924820362291,1.3037960820546672,1.4586653059108143,1.3178993222519275,18.919211507997225,True,37,0,0.48958325394152397,0.24303291429287838,0.8695102685412087,0.9711331799421311,11.659679235875881,5.708383700214536,-0.9808292530117262,-0.44183275227903884,0.2589480531359776,-0.7979445538686649,0.1287149585744877,-6.1993148481409195,8.540585303553995e-10,True
PTPN12+OSR2,PTPN12,OSR2,276,353,833,128.3,1.834936816617319,1.0905094696411903,1.118275926764462,1.3244663620427495,1.682641799727853,46.32910223842376,True,102,4,1.230562020697046,0.31940127376450583,0.6600300743098303,0.9707297727168055,3.1791437567178478,3.9121335653531126,0.10697211955216712,-0.139885102668436,0.7186804825651105,-0.4718232603445074,0.08771973015637669,-5.378758684088459,1.0776028491734841e-07,True
PTPN12+PTPN9,PTPN12,PTPN9,288,353,358,108.3,1.463472259174481,1.2093506808047791,1.2469957922631354,1.4187136237802211,1.2101305952055141,12.437525541146398,True,17,2,0.44308876825637683,0.19380070276633782,0.895114417040784,0.9887663191957504,7.5297816681185274,3.336361684566085,0.14953173397096364,-0.139885102668436,-0.12582017320103223,0.4152370098404319,0.09562321089854124,4.342429060252007,1.8738828883985838e-05,True
PTPN12+SNAI1,PTPN12,SNAI1,237,353,372,101.2,1.4492560266670123,1.2138575270224785,1.2431181549394426,1.4130621867793862,1.1939259710502867,13.345929845238325,True,12,1,0.6812634414977526,0.24804455475705656,0.8446977627097538,0.9713320679114947,5.250888002624535,3.577238031587251,-0.04536860502985096,-0.139885102668436,-0.08745930532858637,0.18197580296717142,0.09893971217200133,1.839259473999847,0.07287282158999925,False
PTPN12+UBASH3A,PTPN12,UBASH3A,247,353,671,117.5,1.7612795449535288,1.1304628203756966,1.1611600503739348,1.3570299815174105,1.5580163391558401,37.41758481279941,True,57,11,0.5521550635546535,0.48650536600056393,0.8593144627369697,0.9727755406941554,8.361282160639128,4.616724282806088,-0.004040409537005019,-0.139885102668436,0.5024159773699495,-0.3665712842385185,0.09172539902212881,-3.996398905281218,8.374131201790547e-05,True
PTPN12+ZBTB25,PTPN12,ZBTB25,253,353,583,115.8,1.4245636761400962,1.140160918088018,1.171791092968823,1.364800863947632,1.2494408934214345,16.532678952932528,True,5,2,0.4218245262190089,0.18539336407193627,0.9051712609777575,0.9827944014271437,7.873457017552408,3.3212172761347754,0.01996074256253788,-0.139885102668436,0.36183402674875964,-0.20198818151778575,0.09242906232353461,-2.185331933918741,0.03310151098824961,True
RHOXF2+SET,RHOXF2,SET,259,280,777,112.9,1.9571749429630796,1.166022859261104,1.1999013137980377,1.384952524663349,1.6785047800892343,42.975094660182734,True,138,6,0.5446667684775218,0.2335668745688536,0.917679749342428,0.9925089544159109,9.411296352761452,5.126020371642867,0.043399315534554894,-0.3715635564324833,0.6490871907659148,-0.23412431879887663,0.09361068843592225,-2.501042591510667,0.014741462541962713,True
RHOXF2+ZBTB25,RHOXF2,ZBTB25,203,280,583,96.6,1.3733069740962134,1.191546373310778,1.2243389762256132,1.3967676703602705,1.152541776683356,9.68931702417502,True,11,0,0.40936602622219287,0.13421518288315865,0.9201639996139415,0.9927793323852435,8.94403474884473,3.661383963527776,-0.2002227671231953,-0.3715635564324833,0.36183402674875964,-0.19049323743947166,0.10131033982785219,-1.8802941315087895,0.0670401815450087,False
SAMD1+PTPN12,SAMD1,PTPN12,281,415,353,111.9,1.3994075389021943,1.175528788793239,1.2102336309488229,1.3923595582435835,1.1904493979588386,11.874821423651984,True,17,2,0.3947886134428664,0.1679720132238636,0.9237312620041714,0.987182109280405,8.279385442488335,3.268607098999023,0.12492592316876294,0.02192536062896533,-0.139885102668436,0.24288566520823363,0.09404867965075138,2.5825526324259584,0.01178754829560812,True
SAMD1+TGFBR2,SAMD1,TGFBR2,57,415,530,45.5,1.439928450659883,1.3980558288480345,1.4361570501699856,1.5252772623791229,1.0299506077996547,1.6570338776224203,True,5,1,0.6307354872190591,0.1891663227078121,0.7750941803698562,0.9801300785806184,7.059808200661903,4.4528715651175945,-1.4703774783304322,0.02192536062896533,0.2665238469444349,-1.7588266859038324,0.14815301896571792,-11.871689812212457,5.063376401763595e-32,True
SAMD1+UBASH3B,SAMD1,UBASH3B,197,415,968,115.5,1.234054173517872,1.1423307013197068,1.174149503939836,1.3664915620750078,1.0802950249802437,5.30079079428919,True,3,1,0.36700179481189465,0.18247878036817827,0.9280088053076279,0.9854621427293185,8.498846817473817,3.1190920358442495,-0.23022501742699397,0.02192536062896533,0.8688789276748441,-1.1210293057308034,0.09252764148941493,-12.115615265726275,2.8719242864110127e-33,True
SAMD1+ZBTB1,SAMD1,ZBTB1,153,415,589,92.8,1.3472020869593855,1.1720786892515587,1.2079531307056333,1.3825498266017584,1.149412662574433,8.872988644577518,True,13,2,0.4089411547817678,0.20481645754536718,0.9255940195124509,0.9800322489628055,8.590630290318618,3.513062271226129,-0.4829908247725472,0.02192536062896533,0.372073024049854,-0.8769892094513665,0.10342393683214553,-8.479557405310322,4.1553712571812666e-17,True
SET+CEBPE,SET,CEBPE,519,777,1009,230.3,6.696597814783866,1.0454599533695412,1.0744282888687615,1.2409623808569827,6.405408254233535,339.19640836285845,True,2046,18,1.2661397239124073,0.6373852898183107,0.8719696619889395,0.9350355282702285,6.402754707775448,8.106782077981672,0.738475137000906,0.6490871907659148,0.910361860751876,-0.8209739145168848,0.06500657235519651,-12.6290909483902,5.7013518617284336e-36,True
SET+KLF1,SET,KLF1,538,777,1629,256.6,2.5775949204565594,1.0502038425658335,1.0777348590729439,1.2337486235972854,2.454375823039306,92.13955327379095,True,377,11,0.6206783213017304,0.30206210724741395,0.8723631594149034,0.9453918547965087,6.102845968584835,3.787904190944268,0.774429813996802,0.6490871907659148,1.3893684490003126,-1.2640258257694255,0.0614685188074308,-20.56379184488532,9.050718477897608e-93,True
SGK1+S1PR2,SGK1,S1PR2,303,434,438,124.6,1.5683346990456872,1.100288905401813,1.1278963180937125,1.332406348023371,1.4253844525251749,29.22229604095312,True,49,5,0.45865621314432337,0.33162382916925004,0.9009322675738198,0.9492841394764302,8.434256802142311,3.868424285557343,0.20030405934438633,0.06669137449867257,0.0758657507747138,0.057746934070999956,0.08903346114668265,0.6485981037608082,0.5336758073297441,False
SGK1+TBX2,SGK1,TBX2,277,434,554,127.3,1.435956515965949,1.0905422882785034,1.1174090173806193,1.3244615556281163,1.3167362067478428,21.83860334226755,True,18,2,0.4195185988448251,0.2049999555840939,0.9343189863161733,0.9868087614664633,7.611349014513548,3.1931024738876643,0.11058876002235607,0.06669137449867257,0.3108115271455514,-0.2669141416218679,0.08807862730955245,-3.030407600288749,0.003052798772422744,True
SGK1+TBX3,SGK1,TBX3,240,434,553,118.8,1.3941009190717872,1.1248255072253057,1.1549454747851629,1.352429612853732,1.2393930526262016,16.122823896785725,True,9,1,0.4387767250377551,0.11864795857241625,0.9251815628852154,0.9934289602620845,7.4204048642628475,3.25590094479548,-0.032789822822991255,0.06669137449867257,0.3090048419206024,-0.40848603924226623,0.09121656477391196,-4.478200206889327,1.0117606029551581e-05,True
SNAI1+DLX2,SNAI1,DLX2,98,372,595,68.0,1.6578112191236825,1.2328502540012924,1.2693638482567882,1.4309703662841364,1.3446979580392286,20.132983467847904,True,20,2,0.4936626668619972,0.3365234246942775,0.8665074944092592,0.9524699042706988,10.220980838551972,5.045716658704939,-0.9284612674944102,-0.08745930532858637,0.3822082459438976,-1.2232102081097214,0.1210193114824998,-10.107562116535474,1.2061556812334125e-23,True
SNAI1+UBASH3B,SNAI1,UBASH3B,249,372,968,127.0,1.2191168428569679,1.0905516413158916,1.117161955450474,1.3244601858401102,1.1178900628547455,8.165468487859204,True,0,0,0.49388194981165934,0.18519741250408303,0.8977345110661878,0.9818567315177085,5.6865740248416285,2.808496267137119,0.004024150299724916,-0.08745930532858637,0.8688789276748441,-0.7773954720465328,0.08818116917283388,-8.815889824763476,2.2834270194125604e-18,True
TBX3+TBX2,TBX3,TBX2,942,553,554,207.8,1.641602199182875,1.0409527418927556,1.0712866869981408,1.2478162360307221,1.5770189491964484,35.88184807070601,True,50,10,0.4474200092998521,0.2711124727243057,0.9553265804174889,0.9937391729428655,6.443865527961636,2.8831143744475916,1.3345765284113806,0.3090048419206024,0.3108115271455514,0.7147601593452269,0.06854400617362405,10.427755820614244,4.539483708571728e-25,True
TGFBR2+ETS2,TGFBR2,ETS2,271,530,1010,149.2,1.211865491460678,1.0677537969917659,1.0953280736190882,1.3036870363937856,1.1349671571058093,9.262412521299927,True,6,0,0.7919126809544141,0.1895015679699825,0.7352183929655032,0.9881940462300941,3.151909046447913,2.496036743097038,0.08869007471471857,0.2665238469444349,0.9113524502335721,-1.0891862224632884,0.08123860142631986,-13.407249796774707,2.6362899328591747e-40,True
TGFBR2+IGDCC3,TGFBR2,IGDCC3,258,530,498,126.5,1.2629758120086616,1.0927380855892426,1.1195722922270348,1.3262444489192875,1.155790054967857,10.770444726892027,True,3,1,0.5159497346737975,0.22230018829483592,0.8844328443016133,0.9883513679222009,5.449262012335678,2.8115452894325967,0.03953083875663488,0.2665238469444349,0.20424691742292023,-0.4312399256107202,0.08837185778044998,-4.879833200769499,1.4584560429564453e-06,True
TGFBR2+PRTG,TGFBR2,PRTG,206,530,579,116.2,1.2826767127538659,1.1362722855108276,1.1675644063586832,1.361770836007379,1.1288462537632167,8.6014193721472,True,2,1,0.4814982156205374,0.24300581180327704,0.8872586979535814,0.9885396265449933,6.194114314109193,2.9824549895932053,-0.1855525773754012,0.2665238469444349,0.35494931797126306,-0.8070257422910991,0.09225264550093837,-8.747995658107065,4.113174624137755e-18,True
TMSB4X+BAK1,TMSB4X,BAK1,262,456,1154,142.6,1.1129926196250097,1.0665797986821774,1.0933606129171156,1.3029521991974833,1.0435155634863684,3.11140943437633,True,0,0,0.6871726320590482,0.08311596335415741,0.750611229960873,0.9973486544987605,3.407861618014295,2.34178923774389,0.05491575759611411,0.11613964991265391,1.0446362874663127,-1.1058601797828524,0.0831303433752271,-13.30272599490308,1.0332431030630784e-39,True
UBASH3B+CNN1,UBASH3B,CNN1,341,968,624,175.3,1.9075470060797644,1.0525051165605253,1.0826185115109723,1.277556624962656,1.8123873946698,51.41239588885281,True,156,12,0.41939006007395185,0.2843808251980279,0.9190640201350259,0.9746054688424883,9.755596476739647,4.0914001924370735,0.3184537311185345,0.8688789276748441,0.42979720876769534,-0.980222405324005,0.07480621299759391,-13.103489216270487,1.3554386335650955e-38,True
UBASH3B+OSR2,UBASH3B,OSR2,666,968,833,258.2,2.2273400581062233,1.0504811957252786,1.0779281788692356,1.2333268687280927,2.12030454916274,71.01466762934541,True,332,5,1.2995167544926456,0.27263312938745216,0.6610888140578329,0.9712398523168079,2.8219931765418433,3.6672274139800476,0.9878609243754068,0.8688789276748441,0.7186804825651105,-0.5996984858645478,0.061267322455953434,-9.788227424100107,2.874862086956012e-22,True
UBASH3B+PTPN12,UBASH3B,PTPN12,250,968,353,124.9,1.3809858988369264,1.0988966210413398,1.1263614634265338,1.3312701646729026,1.2567022888179165,17.654988083564177,True,10,4,0.43599528730408327,0.2570990788537242,0.8978210480910302,0.9812781394742022,7.7422533493106025,3.3755859734136773,0.008032171697263557,0.8688789276748441,-0.139885102668436,-0.7209616533091445,0.08891111055312116,-8.108791452766706,8.754401923366974e-16,True
UBASH3B+PTPN9,UBASH3B,PTPN9,278,968,358,132.3,1.3757874506841368,1.0903852836095216,1.1215563200108172,1.3244845495608402,1.2617443314438759,16.76847462315861,True,4,3,0.4163953753094224,0.30337047672553175,0.9071187521393664,0.984062245577391,7.706732558895504,3.2090477962706383,0.11419236752565443,0.8688789276748441,-0.12582017320103223,-0.6288663869481574,0.08637438343828789,-7.280704786708725,5.461853012799385e-13,True
UBASH3B+UBASH3A,UBASH3B,UBASH3A,421,968,671,198.6,1.1686865618057332,1.038960161306371,1.0698978249645332,1.2508462378026433,1.124861765956691,7.733458735669504,True,2,1,0.4959757681095842,0.2731004844881728,0.8820165058951556,0.9804494385090103,4.56652534136315,2.2648859137744695,0.5292040875173987,0.8688789276748441,0.5024159773699495,-0.8420908175273949,0.07016496132669935,-12.00158599969128,1.1171553728000652e-32,True
UBASH3B+ZBTB25,UBASH3B,ZBTB25,224,968,583,136.1,1.3497619800834995,1.0902695760679395,1.1246127526293412,1.3245014953717136,1.2380075622686089,14.49104173935096,True,3,2,0.42210465047522855,0.23800552481913997,0.9038237266172287,0.98592567437693,7.360982815725908,3.107105078586148,-0.10178269430994291,0.8688789276748441,0.36183402674875964,-1.3324956487335466,0.08513879644225571,-15.65086311312017,2.409883196318106e-54,True
ZBTB10+DLX2,ZBTB10,DLX2,73,134,595,43.5,1.6848878069420088,1.4298618780275483,1.4694935512057,1.5366658336265724,1.1783570377204973,9.552913094577097,True,26,0,0.5057543113798799,0.26496119262727363,0.8618776885394311,0.9717238788361634,14.116036569439164,7.139246354589907,-1.2229693050165915,-1.1085133596508214,0.3822082459438976,-0.49666419130966766,0.1515124278965306,-3.2780425883535096,0.0013198184778352101,True
ZBTB10+PTPN12,ZBTB10,PTPN12,218,134,353,66.6,1.5404448622838485,1.2388937260681097,1.2752351000006255,1.4356928006034753,1.2434035542118491,14.262873202518403,True,41,1,0.5578154819600771,0.21906189584396588,0.8877592618202397,0.9725176902274425,8.24835134931033,4.601058083291594,-0.12893368337589362,-1.1085133596508214,-0.139885102668436,1.1194647789433638,0.12229880593434835,9.153521740386473,1.0933947803998293e-19,True
ZBTB10+SNAI1,ZBTB10,SNAI1,81,134,372,44.2,1.6213946852975385,1.4190524563807085,1.4581639989594735,1.532795379051282,1.1425896752491473,7.719646406160703,True,43,0,0.48364050136606584,0.24366599846552453,0.8775964872702338,0.9703640125346442,12.42838410999971,6.010869922130306,-1.1189795914925433,-1.1085133596508214,-0.08745930532858637,0.07699307348686446,0.15036236220907154,0.5120501723683307,0.6185120894067191,False
ZC3HAV1+CEBPA,ZC3HAV1,CEBPA,81,432,387,57.5,1.5376726588228287,1.281244246409147,1.316378761070889,1.4687859544212107,1.2001401474639637,11.990795791160332,True,17,0,0.4502785592800739,0.17867227560117327,0.9281810108282856,0.9964015511996938,11.882370642539717,5.350376733754629,-1.1189795914925433,0.062072428642378163,-0.0479284665719506,-1.133123553562971,0.13164557448801778,-8.607380521295886,1.394570796254783e-17,True
ZC3HAV1+CEBPE,ZC3HAV1,CEBPE,340,432,1009,156.6,3.920647235610573,1.0690258622068096,1.097459881050585,1.304483256310375,3.6674952161747605,175.4394514830244,True,954,14,1.8841705872786885,0.911572847742459,0.6919475454504187,0.9669246334350713,3.55054679557328,6.689835840975772,0.315516871445225,0.062072428642378163,0.910361860751876,-0.6569174179490291,0.07923545192407945,-8.290700715362407,1.9545701014891347e-16,True
ZC3HAV1+HOXC13,ZC3HAV1,HOXC13,531,432,327,135.3,1.568057301247114,1.0902937418062626,1.1239744109114944,1.324497956207147,1.4381971033323115,26.959004874974326,True,12,0,0.7191577142124542,0.20250141851702025,0.8743583952282532,0.9792412499623837,5.044563203896533,3.627836542914485,0.7613332750769564,0.062072428642378163,-0.2163929887044791,0.9156538351390573,0.08539543654770373,10.722514834004663,2.0782155615031526e-26,True
ZNF318+FOXL2,ZNF318,FOXL2,194,536,531,110.6,1.2835883265000692,1.187301101999925,1.2230293573676503,1.4015325611513145,1.0810975618046301,4.962569537627512,True,1,1,0.5434852059482321,0.33272460790878217,0.8566550333069841,0.9486721666455407,5.606224444625327,3.0469000468792093,-0.24557058710165425,0.27778100146906937,0.2684088616402063,-0.7917604502109299,0.09459384950317853,-8.370104973731143,1.0428791287274768e-16,True
